id,name,dataset,model_type,past,coupling_layers,test.ROC_AUC,test.RANGE_PR_AUC,test.F1Score_PercentileThresholding(percentile=90),test.AVERAGE_PRECISION,test.FIXED_RANGE_PR_AUC,test.PR_AUC,train.ROC_AUC,train.RANGE_PR_AUC,train.F1Score_PercentileThresholding(percentile=90),train.AVERAGE_PRECISION,train.FIXED_RANGE_PR_AUC,train.PR_AUC
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,normalizing_flows,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,omni,-1,-1,0.0552380952380952,0.0004761904710903,0.0,0.0010070493454179,0.0004761904710903,0.0005035246727089,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,pca,-1,-1,0.0768880800727934,,0.0,0.0009803921568627,,0.0004901960784313,,,,,,
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,pcc,-1,-1,0.9572338489535942,0.0555555555555555,0.018018018018018,0.0208333333333333,0.0555555555555555,0.0104166666666666,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,random_black_forest,-1,-1,0.8453139217470428,0.0005040322580645,0.0,0.0058479532163742,0.0005040322580645,0.0029239766081871,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,robust_pca,-1,-1,0.6078252957233848,0.0004950495049504,0.0,0.0023148148148148,0.0004950495049504,0.0011574074074074,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,subsequence_knn,-1,-1,0.54049135577798,0.000625,0.0,0.0019762845849802,0.000625,0.0009881422924901,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,tanogan,-1,-1,0.4913557779799818,0.0004545454545454,0.0018165304268846,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,telemanom,-1,-1,0.829845313921747,0.0037878787878787,0.0,0.0053191489361702,0.0037878787878787,0.0026595744680851,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,torsk,-1,-1,0.5,0.5004545454545455,0.0018165304268846,0.0009090909090909,0.5004545454545455,0.5004545454545455,,0.5,0.0,-0.0,0.5,0.5
-,-,2-std_cut_increasing_continue-stdRatio_3-stdPast_10-no-anomaly,usad,-1,-1,0.8023543990086741,0.0390403605997562,0.0330578512396694,0.0283799367848125,0.02563152089715,0.0255516719186245,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,autoencoder,-1,-1,0.1945837512537612,0.0482319953406283,0.0,0.0024401408619485,0.0481418077504407,0.0018176830330167,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,cblof,-1,-1,0.9070544968238048,0.0199636226111183,0.0194174757281553,0.0344894241849745,0.017261302294197,0.0209052275836378,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,cof,-1,-1,0.4700768973587428,0.3357692342457807,0.0194174757281553,0.3354096987970028,0.6672110319651303,0.334988610867953,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,copod,-1,-1,0.2617853560682046,0.0360066833751044,0.0,0.0026964066748911,0.035860484544695,0.0020196904410232,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,dae,-1,-1,0.5600133734536944,0.0017146686287906,0.0,0.0044859373072178,0.0012504160754016,0.0033524555899763,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,damp,-1,-1,0.5406218655967904,0.0023368530379089,0.0,0.0043193945823343,0.001954590040967,0.0032344142253465,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,deepant,-1,-1,0.9364760949515212,0.0176332926332926,0.0388349514563106,0.1213273329195116,0.0207214082214082,0.0833696589691191,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,deepnap,-1,-1,0.0397860247408893,0.001865671641791,0.0,0.00207909213134,0.001865671641791,0.0015584101333697,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,encdec_ad,-1,-1,0.5981277164827817,0.0100703324808184,0.0,0.0049322516549958,0.0087116368286445,0.0036930436107919,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,fast_mcd,-1,-1,0.4446673353393513,0.0008226587904648,0.0,0.0034799497635097,0.0005911855103403,0.0025025578892643,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,gdn,-1,-1,0.994908350305499,0.5227272727272727,0.0588235294117647,0.5054945054945055,0.7613636363636364,0.4749694749694749,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,hbos,-1,-1,0.9475091942494148,0.0862745098039215,0.055045871559633,0.1068627450980392,0.1264705882352941,0.0579975825946817,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,health_esn,-1,-1,0.7803410230692077,0.0373672864945445,0.0388349514563106,0.2078805999173533,0.04646142102505,0.1322293251802172,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,hif,-1,-1,0.3834837846873955,0.0099704431729942,0.0,0.0032083903523776,0.0087493034104287,0.002252200879325,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,hybrid_knn,-1,-1,0.1240387830157138,0.00138808362607,0.0,0.0022809702735075,0.0011587258279049,0.0017103980726276,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,if_lof,-1,-1,0.988632564359746,0.0441176470588235,0.058252427184466,0.1434523809523809,0.0441176470588235,0.1067689255189255,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,iforest,-1,-1,0.9488465396188566,0.0168530647553138,0.058252427184466,0.0452595452595452,0.0240515323776569,0.0296114416126327,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,kmeans,-1,-1,0.9996656636576396,0.6979166666666667,0.058252427184466,0.9166666666666664,0.8489583333333333,0.9027777777777776,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,knn,-1,-1,0.988632564359746,0.0394736842105263,0.058252427184466,0.1445887445887446,0.0394736842105263,0.1089244089244089,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,laser_dbn,-1,-1,,0.5015,0.0,,0.5015,,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,lstm-vae,-1,-1,,0.5015,0.0,,0.5015,,,0.5,0.0,,0.5,
-,-,2-wave-off-synced-all-channel-no-anomaly,lstm_ad,-1,-1,0.2771648278167836,0.0008788196608706,0.0,0.0026688176524085,0.0006153422723776,0.0019667800698714,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,mstamp,-1,-1,0.5874289535272484,0.0053323339357573,0.0,0.0047223617142088,0.0066344209361326,0.0033965910874372,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,multi_hmm,-1,-1,0.5377800066867269,0.0022011296555824,0.0,0.0047933430992849,0.0021643946150252,0.0030646742216531,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,multi_subsequence_lof,-1,-1,0.913072550986292,0.015827922077922,0.058252427184466,0.0218651510786342,0.0135957792207792,0.0162278754774741,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,normalizing_flows,-1,-1,0.4192577733199598,0.0034846166921638,0.0,0.0034215222803494,0.0029215536291007,0.0025621748376091,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,omni,-1,-1,0.8372011251758087,0.0857142806053161,0.0,0.0126650943396226,0.0845238119363784,0.0094838355491866,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,pca,-1,-1,0.1845536609829489,,0.0,0.0036630036630036,,0.0018315018315018,,,,,,
-,-,2-wave-off-synced-all-channel-no-anomaly,pcc,-1,-1,0.1531260448010698,0.0292539682539682,0.0,0.0023157777472832,0.0324841269841269,0.0017224683542819,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,random_black_forest,-1,-1,0.7953861584754264,0.2228417033047268,0.0,0.0096387591197518,0.2364208516523633,0.0069131488705426,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,robust_pca,-1,-1,0.1273821464393179,0.0008042447017499,0.0,0.0022073441539947,0.0006636286270255,0.0016073659448248,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,subsequence_knn,-1,-1,0.821798729521899,0.0078763440860215,0.0,0.0109631745021977,0.0066263440860215,0.0081900443713206,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,tanogan,-1,-1,0.4914744232698094,0.0015,0.0059820538384845,0.003,0.0015,0.0015,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,telemanom,-1,-1,0.469408224674022,0.0024556439153697,0.0,0.0037583336450379,0.0016465824266965,0.0028184464092359,,,0.0,-0.0,,0.5
-,-,2-wave-off-synced-all-channel-no-anomaly,usad,-1,-1,0.0281607509533587,0.0063199629075825,0.0,0.0077718835788627,0.0033816122449934,0.0072510372064813,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,autoencoder,-1,-1,0.8544131028207461,0.0012987012987012,0.0,0.0062111801242236,0.0012987012987012,0.0031055900621118,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,cblof,-1,-1,0.3330300272975433,0.0013020833333333,0.0,0.0013623978201634,0.0013020833333333,0.0006811989100817,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,cof,-1,-1,0.016378525932666,0.0002561475409836,0.0,0.0009242144177449,0.0002561475409836,0.0004621072088724,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,copod,-1,-1,0.3475887170154685,0.0004672897196261,0.0,0.0013927576601671,0.0004672897196261,0.0006963788300835,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,dae,-1,-1,0.81073703366697,0.0384615384615384,0.0,0.0047846889952153,0.0384615384615384,0.0023923444976076,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,damp,-1,-1,0.8252957233848953,0.0138888888888888,0.0,0.005181347150259,0.0138888888888888,0.0025906735751295,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,deepant,-1,-1,0.9590536851683348,0.0111111111111111,0.018018018018018,0.0217391304347826,0.0111111111111111,0.0108695652173913,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,deepnap,-1,-1,0.935395814376706,0.025,0.018018018018018,0.0138888888888888,0.025,0.0069444444444444,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,encdec_ad,-1,-1,0.1510464058234758,0.0104166666666666,0.0,0.0010706638115631,0.0104166666666666,0.0005353319057815,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,fast_mcd,-1,-1,0.6587807097361237,0.02,0.0,0.0026595744680851,0.02,0.0013297872340425,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,gdn,-1,-1,0.8597785977859779,0.0048076923076923,0.0,0.0065359477124183,0.0048076923076923,0.0032679738562091,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,hbos,-1,-1,0.0250227479526842,0.0004545454545454,0.0,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,health_esn,-1,-1,0.7797998180163785,0.0833333333333333,0.0,0.0041152263374485,0.0833333333333333,0.0020576131687242,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,hif,-1,-1,0.8298453139217471,0.0227272727272727,0.0,0.0053191489361702,0.0227272727272727,0.0026595744680851,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,hybrid_knn,-1,-1,0.8507734303912649,0.0023809523809523,0.0,0.0059171597633136,0.0023809523809523,0.0029585798816568,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,if_lof,-1,-1,0.3016378525932666,0.0004545454545454,0.0,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,iforest,-1,-1,0.2884440400363967,0.0007142857142857,0.0,0.0012771392081736,0.0007142857142857,0.0006385696040868,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,kmeans,-1,-1,0.9936305732484076,0.0151515151515151,0.018018018018018,0.125,0.0151515151515151,0.0625,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,knn,-1,-1,0.0500454959053685,0.0119047619047619,0.0,0.000956937799043,0.0119047619047619,0.0004784688995215,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,laser_dbn,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,lstm-vae,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,lstm_ad,-1,-1,0.2265696087352138,0.0005854800936768,0.0,0.0011750881316098,0.0005854800936768,0.0005875440658049,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,mstamp,-1,-1,0.637852593266606,0.0008912655971479,0.0,0.0025062656641604,0.0008912655971479,0.0012531328320802,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,multi_subsequence_lof,-1,-1,0.1583257506824386,0.0002615062761506,0.0,0.0010799136069114,0.0002615062761506,0.0005399568034557,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,normalizing_flows,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,omni,-1,-1,0.2495238095238094,0.0185185186564922,0.0,0.0012674271229404,0.0185185186564922,0.0006337135614702,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,pca,-1,-1,0.7502274795268427,,0.0,0.0035714285714285,,0.0017857142857142,,,,,,
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,pcc,-1,-1,0.3557779799818016,0.0009469696969696,0.0,0.001410437235543,0.0009469696969696,0.0007052186177715,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,random_black_forest,-1,-1,0.986351228389445,0.25,0.018018018018018,0.0625,0.25,0.03125,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,robust_pca,-1,-1,0.8789808917197452,0.0032894736842105,0.0,0.0074626865671641,0.0032894736842105,0.003731343283582,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,subsequence_knn,-1,-1,0.0969062784349408,0.0002753303964757,0.0,0.0010060362173038,0.0002753303964757,0.0005030181086519,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,tanogan,-1,-1,0.4913557779799818,0.0004545454545454,0.0018165304268846,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,telemanom,-1,-1,0.9099181073703366,0.0046296296296296,0.018018018018018,0.01,0.0046296296296296,0.005,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,torsk,-1,-1,0.5,0.5004545454545455,0.0018165304268846,0.0009090909090909,0.5004545454545455,0.5004545454545455,,0.5,0.0,-0.0,0.5,0.5
-,-,2-std_cut_increasing-stdRatio_3-stdPast_40-no-anomaly,usad,-1,-1,0.8769361833952912,0.0740844309329986,0.0165289256198347,0.043870042249424,0.0578755475580692,0.0402919864696373,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,autoencoder,-1,-1,0.902638762511374,0.0046296296296296,0.018018018018018,0.0092592592592592,0.0046296296296296,0.0046296296296296,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,cblof,-1,-1,0.5550500454959054,0.0108695652173913,0.0,0.0020408163265306,0.0108695652173913,0.0010204081632653,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,cof,-1,-1,0.2374886260236578,0.0028735632183908,0.0,0.00119189511323,0.0028735632183908,0.000595947556615,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,copod,-1,-1,0.3903548680618744,0.0006297229219143,0.0,0.0014903129657228,0.0006297229219143,0.0007451564828614,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,dae,-1,-1,0.961783439490446,0.0166666666666666,0.018018018018018,0.0232558139534883,0.0166666666666666,0.0116279069767441,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,damp,-1,-1,0.9663330300272976,0.0138888888888888,0.018018018018018,0.0263157894736842,0.0138888888888888,0.0131578947368421,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,deepant,-1,-1,0.8753412192902639,0.0454545454545454,0.0,0.0072463768115942,0.0454545454545454,0.0036231884057971,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,deepnap,-1,-1,0.9099181073703366,0.0048543689320388,0.018018018018018,0.01,0.0048543689320388,0.005,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,encdec_ad,-1,-1,0.1774340309372156,0.0034013605442176,0.0,0.0011049723756906,0.0034013605442176,0.0005524861878453,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,fast_mcd,-1,-1,0.6760691537761602,0.0009746588693957,0.0,0.0028011204481792,0.0009746588693957,0.0014005602240896,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,gdn,-1,-1,0.9105166051660516,0.0022727272727272,0.0181818181818181,0.010204081632653,0.0022727272727272,0.0051020408163265,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,hbos,-1,-1,0.191992720655141,0.0002604166666666,0.0,0.0010952902519167,0.0002604166666666,0.0005476451259583,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,health_esn,-1,-1,0.7688808007279345,0.0333333333333333,0.0,0.0039215686274509,0.0333333333333333,0.0019607843137254,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,hif,-1,-1,0.5777979981801639,0.0022321428571428,0.0,0.0021505376344086,0.0022321428571428,0.0010752688172043,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,hybrid_knn,-1,-1,0.7720655141037306,0.0024038461538461,0.0,0.0039525691699604,0.0024038461538461,0.0019762845849802,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,if_lof,-1,-1,0.7311191992720655,0.0138888888888888,0.0,0.0033670033670033,0.0138888888888888,0.0016835016835016,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,iforest,-1,-1,0.6141947224749772,0.0006720430107526,0.0,0.0023529411764705,0.0006720430107526,0.0011764705882352,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,kmeans,-1,-1,0.172884440400364,0.0003450655624568,0.0,0.001098901098901,0.0003450655624568,0.0005494505494505,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,knn,-1,-1,0.1628753412192902,0.0004545454545454,0.0,0.001085776330076,0.0004545454545454,0.000542888165038,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,laser_dbn,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,lstm-vae,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,lstm_ad,-1,-1,0.2265696087352138,0.0005854800936768,0.0,0.0011750881316098,0.0005854800936768,0.0005875440658049,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,mstamp,-1,-1,0.8653321201091901,0.0036231884057971,0.0,0.0067114093959731,0.0036231884057971,0.0033557046979865,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,multi_subsequence_lof,-1,-1,0.4021838034576888,0.0010775862068965,0.0,0.0015197568389057,0.0010775862068965,0.0007598784194528,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,normalizing_flows,-1,-1,,0.5004545454545455,0.0,,0.5004545454545455,,,0.5,0.0,,0.5,
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,omni,-1,-1,0.1142857142857143,0.0005291005363687,0.0,0.0010741138560687,0.0005291005363687,0.0005370569280343,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,pca,-1,-1,0.9686078252957232,,0.018018018018018,0.025,,0.0125,,,,,,
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,pcc,-1,-1,0.4112829845313922,0.0022321428571428,0.0,0.0015432098765432,0.0022321428571428,0.0007716049382716,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,random_black_forest,-1,-1,0.7761601455868972,0.0454545454545454,0.0,0.0040485829959514,0.0454545454545454,0.0020242914979757,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,robust_pca,-1,-1,0.902638762511374,0.0046296296296296,0.018018018018018,0.0092592592592592,0.0046296296296296,0.0046296296296296,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,subsequence_knn,-1,-1,0.5318471337579618,0.0034965034965034,0.0,0.001937984496124,0.0034965034965034,0.000968992248062,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,tanogan,-1,-1,0.4913557779799818,0.0004545454545454,0.0018165304268846,0.0009090909090909,0.0004545454545454,0.0004545454545454,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,telemanom,-1,-1,0.9099181073703368,0.0046296296296296,0.018018018018018,0.01,0.0046296296296296,0.005,,,0.0,-0.0,,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,torsk,-1,-1,0.5,0.5004545454545455,0.0018165304268846,0.0009090909090909,0.5004545454545455,0.5004545454545455,,0.5,0.0,-0.0,0.5,0.5
-,-,2-std_cut_increasing-stdRatio_2-stdPast_10-no-anomaly,usad,-1,-1,0.8620662949194547,0.0299999993294477,0.0,0.041427069358205,0.0299999993294477,0.0383094169856437,,,0.0,-0.0,,0.5
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,autoencoder,-1,-1,0.5425844346549192,0.0015065951598725,0.0,0.0014443398566506,0.001361630483958,0.001185043514579,0.5108463489520758,0.0010221780745365,0.0,0.0013542883184082,0.001093119149827,0.0011241162307177
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,cblof,-1,-1,0.4699639567480977,0.0025474548903771,0.0,0.001271426542393,0.003111476708537,0.001045092054004,0.7808370044052863,0.007501103981924,0.0039525691699604,0.0032034066847055,0.0085507858242147,0.0025754489156001
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,cof,-1,-1,0.7196635963155787,0.0023349263433793,0.0079051383399209,0.0029834663787231,0.003048378224891,0.0023292854973985,0.7513683086370311,0.004600121467702,0.0079051383399209,0.0034559383190724,0.005392135297252,0.0027281919281965
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,copod,-1,-1,0.7851087972233347,0.005312908479267,0.0,0.0031344466969317,0.0050620828783976,0.0026666945117297,0.7921839540782272,0.0027982624481991,0.0,0.0031635293644139,0.0051585297203401,0.0026622536502782
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,dae,-1,-1,0.4908556934988653,0.0015665774716186,0.0,0.001312846997211,0.0015439625416089,0.00111238640682,0.4968629021492458,0.0132193427809474,0.0,0.0013270921135403,0.0129888727357627,0.0011239369577519
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,damp,-1,-1,0.6155386463756508,0.0017556729264475,0.0118577075098814,0.0035301661221245,0.0017556729264475,0.002756408739219,0.1797490321719396,0.0011938623957616,0.0,0.00084575854454,0.0011938623957616,0.0007238162520892
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,deepant,-1,-1,0.6686023227873448,0.0006559603442258,0.0,0.0022595756905473,0.0005538341204363,0.0018247569192825,0.6960018689093579,0.0007158912790815,0.0,0.0025323768013341,0.0006442916870293,0.0020491491826014
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,deepnap,-1,-1,0.6749766386330263,0.0008117948381376,0.0079051383399209,0.0027892043386417,0.000786716841296,0.0021120945604551,0.682619142971566,0.0009434334800948,0.0079051383399209,0.0033950082690718,0.0008232230943184,0.0024980167933666
-,-,2-std_cut_wave-stdRatio_2-stdPast_30,encdec_ad,-1,-1,0.736483780536644,0.0058263525537073,0.0,0.0025891369351856,0.0062003966137063,0.0021380120411978,0.7270057402215993,0.0069842772628994,0.0,0.0025008964009037,0.0065810758242291,0.0020704920034618
