dataset,model_type,past,coupling_layers,channels,hidden_multiplier,st_net_layers,encoder_layers,encoder_size,normalized,z_score,time_features,AUC_ROC,AUC_PR,Precision,Recall,F,Precision_at_k,Rprecision,Rrecall,RF,R_AUC_ROC,R_AUC_PR,VUS_ROC,VUS_PR,Affiliation_Precision,Affiliation_Recall,sliding_window,dataset_full,path
smd_machine-3-10,tcNF-stateless,29,15,38,5,4,3,0,True,False,,0.8558650501183772,0.6024896113093156,0.4565096952908587,0.7870105062082139,0.5778401122019635,0.7870105062082139,0.0341487028242956,0.2693390824104358,0.0606125236776078,0.7964433814485548,0.3759956809906253,0.7857742744125283,0.3512096908146164,1.0,0.0767273115917414,125.0,smd_machine-3-10,../results/TFselfopt-real/run-20241128_072646-4511ko2m
smd_machine-3-11,RealNVP,1,7,38,9,4,0,0,True,False,,0.91519894172805,0.1627542094864195,0.0263792179967862,0.9949494949494948,0.0513957735455257,0.9949494949494948,0.2016635363563187,0.8646464646464646,0.3270487261577126,0.926438893288557,0.0941705993982031,0.9237836125835226,0.0881185832479114,0.8470245729758342,0.2823550968057167,125.0,smd_machine-3-11,../results/TFselfopt-real/run-20241115_171140-yhgyt0st
smd_machine-3-11,tcNF-base,3,20,38,15,3,0,0,True,False,,0.8552425690151506,0.112202429515995,0.0263404198422248,0.9949494949494948,0.0513221310407711,0.9949494949494948,0.1120304525644657,0.8646464646464646,0.1983598322754026,0.925096926992225,0.1039013056716891,0.9034893071783976,0.0760884290518676,0.7160067322172026,0.6553112289578887,125.0,smd_machine-3-11,../results/TFselfopt-real/run-20241119_065256-tnhoz45g
smd_machine-3-11,tcNF-cnn,32,15,38,15,5,3,7,True,False,,0.8873048369386011,0.2258054177693863,0.0262912051247831,0.9949494949494948,0.0512287088805096,0.9949494949494948,0.0630198551113496,0.8646464646464646,0.1174773596152257,0.9079755566764318,0.3275605667541584,0.8989819426718549,0.3471952798402576,1.0,0.3328796871183265,125.0,smd_machine-3-11,../results/TFselfopt-real/run-20241122_164523-0ehsk0ec
smd_machine-3-11,tcNF-mlp,14,11,38,15,4,7,0,True,False,,0.8723527844561756,0.3283878849986768,0.0262453133369041,0.98989898989899,0.0511348812940255,0.98989898989899,0.001750625223294,0.991919191919192,0.0034950820219875,0.9419836443678524,0.4715650833006509,0.9214643425401904,0.3648438905936655,0.1510864899118952,0.0503689772889879,125.0,smd_machine-3-11,../results/TFselfopt-real/run-20241125_042532-6hoxq2zu
smd_machine-3-11,tcNF-stateless,51,18,38,7,4,1,0,True,False,,0.8144850448350818,0.0390955605460208,0.0262912051247831,0.9949494949494948,0.0512287088805096,0.9949494949494948,0.0504180639391907,0.8646464646464646,0.0952802766963773,0.8454629370550226,0.0442346982085252,0.832255920250025,0.0396360875848435,1.0,0.6559203215508341,125.0,smd_machine-3-11,../results/TFselfopt-real/run-20241129_052643-b2sin3pn
smd_machine-3-2,RealNVP,1,17,38,13,4,0,0,True,False,,0.5644251431324616,0.058427875549484,0.0592158299743495,0.7285843101893598,0.1095296190863494,0.7285843101893598,0.0504330291369969,0.5902197615423157,0.0929257496858234,0.6558329518872554,0.104363168500434,0.6100861195982521,0.0783969495484817,0.3793343313210862,0.0759357039158363,125.0,smd_machine-3-2,../results/TFselfopt-real/run-20241115_171627-1h3ssvfc
smd_machine-3-2,tcNF-base,1,17,38,17,5,0,0,True,False,,0.5924265707832478,0.0665414921860634,0.0595246695080546,0.7430117222723174,0.1102193686463349,0.7430117222723174,0.0419531420191869,0.5882698348148677,0.0783207494260885,0.6858708696710896,0.1171082409024199,0.6382751283254167,0.092179746637305,1.0,0.0999243427274446,125.0,smd_machine-3-2,../results/TFselfopt-real/run-20241120_000705-5ogj1f9a
smd_machine-3-2,tcNF-cnn,11,20,38,25,4,1,6,True,False,,0.3657160225822385,0.0446530994426973,0.0780590717299578,0.0667267808836789,0.0719494409333981,0.0667267808836789,0.0794542536115569,0.330264371689091,0.1280923420446957,0.5343359533070445,0.0866020760900626,0.4596275523955779,0.0651850615982318,0.7892879379634347,0.2566790026969878,125.0,smd_machine-3-2,../results/TFselfopt-real/run-20241122_054450-e92011e3
smd_machine-3-2,tcNF-mlp,33,20,38,13,6,7,0,True,False,,0.4483000562403203,0.0516546165590952,0.0486476756221592,0.974752028854824,0.092670381483069,0.974752028854824,0.019890444321897,0.8350927534043144,0.0388554206898632,0.5931577603047927,0.0936433419015721,0.5275366973381889,0.0727126925395508,1.0,0.0999243427274446,125.0,smd_machine-3-2,../results/TFselfopt-real/run-20241124_033714-sx2ug2am
smd_machine-3-2,tcNF-stateless,72,19,38,19,5,2,0,True,False,,0.3267215845971838,0.0336705346110125,0.1666666666666666,0.0018034265103697,0.0035682426404995,0.0018034265103697,0.0909090909090909,0.052,0.0661577608142493,0.5736621928888179,0.0846771612136167,0.4742175885081169,0.0588130246667314,0.6693586645248158,0.2237207363266332,125.0,smd_machine-3-2,../results/TFselfopt-real/run-20241128_135218-irrxe88r
smd_machine-3-3,RealNVP,1,14,38,35,3,0,0,True,False,,0.8253283553631489,0.1869314397783775,0.0916648902153059,0.680379746835443,0.1615630283674619,0.680379746835443,0.046258468785438,0.4941925914776593,0.0845981967571134,0.8044704331746658,0.331663354818193,0.7968708912368813,0.2322517939799462,0.75393243886476,0.3408856117648925,268.0,smd_machine-3-3,../results/TFselfopt-real/run-20241115_204930-phil1t75
smd_machine-3-3,tcNF-base,2,12,38,23,3,0,0,True,False,,0.8223054079895075,0.14111745160907,0.0749726091720144,0.7579113924050633,0.1364477994587665,0.7579113924050633,0.0285586030096312,0.7626464935271061,0.05505555649392,0.7756612570039917,0.1973756704962838,0.7917269117606358,0.161275735919218,1.0,0.1534294871436985,125.0,smd_machine-3-3,../results/TFselfopt-real/run-20241119_161149-ubzhda0d
smd_machine-3-3,tcNF-cnn,30,20,38,17,4,3,6,True,False,,0.8494684178041805,0.1701855213951229,0.0920324603467355,0.7895569620253164,0.1648496861579121,0.7895569620253164,0.0302581074320204,0.5921178928418747,0.0575740928510945,0.8044904252211298,0.228599340376456,0.8148024969804154,0.1844220710345786,1.0,0.0766810034184706,125.0,smd_machine-3-3,../results/TFselfopt-real/run-20241122_053742-lzb89oiq
smd_machine-3-3,tcNF-mlp,12,13,38,21,4,6,0,True,False,,0.8570671776064541,0.1415079265367915,0.0791253057114084,0.870253164556962,0.1450613213767638,0.870253164556962,0.0208334449014273,0.6239876343948743,0.0403206793876044,0.7831440949750836,0.1952296854209501,0.8024951223623513,0.1578505267646364,0.1800158604282316,0.0069541877630696,125.0,smd_machine-3-3,../results/TFselfopt-real/run-20241124_100238-58nig2ec
smd_machine-3-3,tcNF-stateless,10,20,38,35,5,1,0,True,False,,0.8117905234124864,0.1481598319226552,0.081744383613366,0.685126582278481,0.1460617304773148,0.685126582278481,0.03203829328131,0.734739567771242,0.0613992733836239,0.7540338482337123,0.1919229142617352,0.7718283471529501,0.1597231473052556,0.7673119348794645,0.1072018289018169,125.0,smd_machine-3-3,../results/TFselfopt-real/run-20241128_135527-bximif24
smd_machine-3-4,RealNVP,1,15,38,8,4,0,0,True,False,,0.9452292191540218,0.4497877138737592,0.2373340558114332,0.8966223132036848,0.3753213367609254,0.8966223132036848,0.0357020910779477,0.3972379347496592,0.065515887097468,0.9395191916296944,0.4693206280971708,0.947485982656192,0.4638821006974164,1.0,0.3744311987883172,125.0,smd_machine-3-4,../results/TFselfopt-real/run-20241115_143731-qmylkljz
smd_machine-3-4,tcNF-base,41,6,38,4,3,0,0,True,False,,0.7233004012450907,0.628979772451912,0.6196498054474708,0.6519959058341863,0.6354114713216957,0.6519959058341863,0.0946502057613168,0.3992955671621803,0.1530265452735661,0.7918821562249276,0.4431843255346214,0.7506860661114735,0.4613202491256242,1.0,0.4758168683730939,125.0,smd_machine-3-4,../results/TFselfopt-real/run-20241120_201203-9jd961bt
smd_machine-3-4,tcNF-cnn,81,18,38,12,3,5,5,True,False,,0.9040987518081968,0.8412675665483315,0.5230769230769231,0.8352098259979529,0.6432794639337801,0.8352098259979529,0.136383702749931,0.3267118655417169,0.1924361924658071,0.880121171083136,0.5836008211528008,0.8638746958744447,0.6152777796592032,1.0,0.1109316444314257,125.0,smd_machine-3-4,../results/TFselfopt-real/run-20241123_025149-5j6dorll
smd_machine-3-4,tcNF-mlp,44,18,38,19,3,10,0,True,False,,0.969255004064694,0.896736318674406,0.3783560512185047,0.9375639713408394,0.5391406709829312,0.9375639713408394,0.0587839071227775,0.4407297884243998,0.1037321666249866,0.9546187394361956,0.6724748771919267,0.9535613898119654,0.6888879754066806,1.0,0.1164150915207611,125.0,smd_machine-3-4,../results/TFselfopt-real/run-20241124_210749-eqv4iwae
smd_machine-3-4,tcNF-stateless,59,17,38,6,5,1,0,True,False,,0.7369589686591869,0.3052553779318359,0.4482758620689655,0.5987717502558854,0.5127081507449606,0.5987717502558854,0.0545200609446419,0.4216215457690228,0.0965546049611445,0.8365152132328635,0.3586532911971677,0.7993190730044707,0.3436404833596691,1.0,0.3744311987883172,125.0,smd_machine-3-4,../results/TFselfopt-real/run-20241129_153719-zyb3ah4h
smd_machine-3-5,RealNVP,1,18,38,3,5,0,0,True,False,,0.7042998188581281,0.0675740430225465,0.0385928961748633,0.795774647887324,0.0736156351791531,0.795774647887324,0.0292392754229662,0.658977639358434,0.0559940573413471,0.7570367385265121,0.1226392045908491,0.7547232722396866,0.0897721193518384,1.0,0.0802402394653317,210.0,smd_machine-3-5,../results/TFselfopt-real/run-20241115_220035-43hoqmii
smd_machine-3-5,tcNF-base,4,16,38,5,6,0,0,True,False,,0.7402493082596193,0.0784855754894628,0.0396538503669624,0.8497652582159625,0.0757718472004186,0.8497652582159625,0.0121512950778821,0.6773763102239924,0.0238743144176083,0.7758491719993832,0.1302618501033268,0.7706629276907202,0.0964282232708462,1.0,0.0836813530748186,210.0,smd_machine-3-5,../results/TFselfopt-real/run-20241120_123939-ut9dz968
smd_machine-3-5,tcNF-cnn,94,19,38,7,5,2,6,True,False,,0.7413265930701923,0.116607625125124,0.0387064173825164,0.8990610328638498,0.0742176145722313,0.8990610328638498,0.0103856250372028,0.6589836212352769,0.0204489729216561,0.776622661859474,0.1834585027919618,0.7561970936477418,0.1355865198007605,1.0,0.083878022346657,210.0,smd_machine-3-5,../results/TFselfopt-real/run-20241122_151907-393kcucp
smd_machine-3-5,tcNF-mlp,1,15,38,6,5,11,0,True,False,,0.8157518182253017,0.1569325681617704,0.0489944661897692,0.852112676056338,0.0926611359285258,0.852112676056338,0.0169018631658557,0.5703360733047876,0.032830788581149,0.8046433015080757,0.1864251377936191,0.8233689713102995,0.1573242708711338,1.0,0.0803789384047686,210.0,smd_machine-3-5,../results/TFselfopt-real/run-20241124_204317-afis1lpe
smd_machine-3-5,tcNF-stateless,30,16,38,1,5,1,0,True,False,,0.7461238825342547,0.1048487687882374,0.0389795918367346,0.8967136150234741,0.0747115196557793,0.8967136150234741,0.0098594696037752,0.7467623766961515,0.0194619835266033,0.771955188890354,0.1348261452587541,0.7720443251442368,0.1036123903664409,1.0,0.1638223364619624,210.0,smd_machine-3-5,../results/TFselfopt-real/run-20241129_050607-9dqdq37o
smd_machine-3-6,RealNVP,1,17,38,8,3,0,0,True,False,,0.954404071499848,0.3846664397834203,0.2480034534858622,0.9623115577889448,0.394371031405526,0.9623115577889448,0.0317482472178976,0.6658091843937172,0.060606549735242,0.9548900093630994,0.4550323722016438,0.9576792943400808,0.4166892304958763,1.0,0.0907585546699813,125.0,smd_machine-3-6,../results/TFselfopt-real/run-20241116_023951-936xs12x
smd_machine-3-6,tcNF-base,2,14,38,8,3,0,0,True,False,,0.8855021922830342,0.3190200456240185,0.1520157623522279,0.8400335008375209,0.2574435318275154,0.8400335008375209,0.0441424735599167,0.5488934991972504,0.0817134807619712,0.9074657187388108,0.3687540241399035,0.909669387043558,0.3472127456368434,1.0,0.0903130400802022,125.0,smd_machine-3-6,../results/TFselfopt-real/run-20241121_044221-06son1ym
smd_machine-3-6,tcNF-cnn,14,19,38,19,4,1,4,True,False,,0.9385802916371804,0.4154092585447185,0.2053520592142721,0.9061976549413736,0.3348290267677549,0.9061976549413736,0.0500842043299134,0.5447983718993037,0.0917350551759824,0.950671789223636,0.5560838020777026,0.9526673005928936,0.5273109778364665,0.9721143338227114,0.4201807053252188,125.0,smd_machine-3-6,../results/TFselfopt-real/run-20241123_081216-owvvd1x5
smd_machine-3-6,tcNF-mlp,9,9,38,7,3,8,0,True,False,,0.9178422369585524,0.3058756074605974,0.2055597579425113,0.9103852596314908,0.3353903116322123,0.9103852596314908,0.0601233472733245,0.5977139532271907,0.1092566917462653,0.9261496947895096,0.3642531526925021,0.9275901366218352,0.3367868041851807,1.0,0.090868141753528,125.0,smd_machine-3-6,../results/TFselfopt-real/run-20241125_040710-2y3d1xrx
smd_machine-3-6,tcNF-stateless,53,5,38,27,3,1,0,True,False,,0.902836427040602,0.3256226180607005,0.1625430629502035,0.8693467336683417,0.2738786279683377,0.8693467336683417,0.0454377548592166,0.5725136499867343,0.0841934646564564,0.9361661264078196,0.4228720278954765,0.9322434139313588,0.3832918336440972,0.9991687606284424,0.6907626709727653,125.0,smd_machine-3-6,../results/TFselfopt-real/run-20241129_163717-s4zj5bop
smd_machine-3-7,RealNVP,1,17,38,17,3,0,0,True,False,,0.6770643188868367,0.1501141182287038,0.0348868175765645,0.6036866359447005,0.0659617321248741,0.6036866359447005,0.1063192407950472,0.4188724544480172,0.1695921765337903,0.6959439750649067,0.0797191820953477,0.6767451925259613,0.0720389553892919,1.0,0.1927356729753545,125.0,smd_machine-3-7,../results/TFselfopt-real/run-20241116_080501-okizlalo
smd_machine-3-7,tcNF-base,22,20,38,40,3,0,0,True,False,,0.6408359221252141,0.0221165832304145,0.0349163879598662,0.6013824884792627,0.0660007586294095,0.6013824884792627,0.1295870863711627,0.4405659163987138,0.200267834013649,0.6881283936997946,0.0462093356664385,0.6587075795040793,0.0353753942867137,0.587555181794083,0.39816570265212,125.0,smd_machine-3-7,../results/TFselfopt-real/run-20241120_175050-ynnz3tlu
smd_machine-3-7,tcNF-cnn,54,9,38,15,3,3,6,True,False,,0.6922994688273468,0.2228294554348431,0.0401517546632943,0.5852534562211982,0.0751479289940828,0.5852534562211982,0.0802913049851503,0.3151921604654724,0.1279810262410141,0.7180686183540588,0.0741684214413425,0.6950383643940947,0.0700501384718694,1.0,0.1931210664910497,125.0,smd_machine-3-7,../results/TFselfopt-real/run-20241123_030954-v3k7gmpc
smd_machine-3-7,tcNF-mlp,14,13,38,24,4,8,0,True,False,,0.7233756455620828,0.204214332080827,0.0834272829763247,0.511520737327189,0.1434571890145395,0.511520737327189,0.0271812625087899,0.14075639258919,0.0455637713236486,0.7019450655533118,0.0986851436145447,0.6822616086933542,0.0870853005330493,0.6655199626399397,0.3774533284197904,125.0,smd_machine-3-7,../results/TFselfopt-real/run-20241125_113111-jd9m8rzi
smd_machine-3-7,tcNF-stateless,9,15,38,8,4,5,0,True,False,,0.6297321725076028,0.0267148161707135,0.03500334001336,0.6036866359447005,0.0661699709559287,0.6036866359447005,0.150428369842763,0.4403086816720257,0.2242450072894429,0.6748190992662497,0.0442635840160521,0.6536726334701826,0.0347384300636072,1.0,0.1930408159820799,125.0,smd_machine-3-7,../results/TFselfopt-real/run-20241129_051241-jqeqfisr
smd_machine-3-8,RealNVP,1,17,38,5,3,0,0,True,False,,0.8383440383439743,0.2585757406932438,0.1319277868955939,0.762217359591539,0.2249246663796814,0.762217359591539,0.0534361627981103,0.6206057719209966,0.0983997859885,0.8468969062827837,0.2569433597769203,0.8473921878969105,0.2527411568216647,1.0,0.1583636265520675,125.0,smd_machine-3-8,../results/TFselfopt-real/run-20241115_173534-7oiy079r
smd_machine-3-8,tcNF-base,5,19,38,6,4,0,0,True,False,,0.765158977060497,0.1314739329712849,0.0889475669558657,0.8599562363238512,0.1612197456584165,0.8599562363238512,0.040149501249993,0.7790108587231055,0.0763633080269866,0.8032590920886489,0.1673159699808573,0.7900276812732462,0.1557290207370953,0.5922517123287672,0.189137979672311,125.0,smd_machine-3-8,../results/TFselfopt-real/run-20241120_194341-vlgnsavr
smd_machine-3-8,tcNF-cnn,100,20,38,9,3,5,4,True,False,,0.716540080597675,0.2210124438761117,0.0732437285737606,0.9817651349380014,0.136317601782459,0.9817651349380014,0.0279729280927566,0.8751677331782043,0.0542130481310484,0.7565472028788418,0.2562296753201029,0.742837598307735,0.2493649896450292,1.0,0.1612451616701252,125.0,smd_machine-3-8,../results/TFselfopt-real/run-20241122_144614-ox7qa9fw
smd_machine-3-8,tcNF-mlp,21,18,38,11,4,5,0,True,False,,0.788082342522334,0.239165311012631,0.0864399033753346,0.9657184536834428,0.1586768935762224,0.9657184536834428,0.0242577307251202,0.8722301549526681,0.0472026997067004,0.8076521486086321,0.2350152177154482,0.8031821065269875,0.2340176151591168,1.0,0.1624220900113323,125.0,smd_machine-3-8,../results/TFselfopt-real/run-20241125_174045-rjhlbi3z
smd_machine-3-8,tcNF-stateless,47,18,38,14,3,4,0,True,False,,0.7643982580239835,0.1596383439901125,0.092374178446025,0.7483588621444202,0.1644494309985574,0.7483588621444202,0.0535702681954407,0.412462310431696,0.094824772360026,0.7968644615896243,0.1906189840240014,0.7893410735603331,0.1829562468493699,0.966629450440392,0.3239758334742856,125.0,smd_machine-3-8,../results/TFselfopt-real/run-20241129_203514-cv0f8dy5
smd_machine-3-9,RealNVP,1,15,38,7,3,0,0,True,False,,0.720456446714755,0.3310022458499736,0.0615441999254009,0.5445544554455446,0.1105898123324396,0.5445544554455446,0.0207135316831958,0.5785733127844275,0.0399951934738632,0.7714151101154255,0.249220618339539,0.7529443658337605,0.2887081341020529,0.7861155272919979,0.2485854229302103,125.0,smd_machine-3-9,../results/TFselfopt-real/run-20241115_191035-vivhyech
smd_machine-3-9,tcNF-base,18,15,38,50,4,0,0,True,False,,0.6774190577417274,0.0679231585122266,0.0232229719127569,0.4884488448844885,0.0443379269023367,0.4884488448844885,0.0107197987867422,0.4380197343851129,0.0209274337121193,0.7181321694824249,0.0597338569077829,0.7064490715845091,0.0441466969101371,0.5852146263910969,0.1463169051404345,125.0,smd_machine-3-9,../results/TFselfopt-real/run-20241121_023832-68rrfs1n
smd_machine-3-9,tcNF-cnn,62,3,38,14,3,2,4,True,False,,0.7871963889313442,0.3752067212312108,0.2234910277324633,0.4521452145214521,0.2991266375545851,0.4521452145214521,0.099129789530491,0.2559690572231826,0.1429132141702164,0.8215591141142785,0.350177020342172,0.8156457657513048,0.3233085801230078,1.0,0.4987465697925765,125.0,smd_machine-3-9,../results/TFselfopt-real/run-20241123_003419-58qs9rms
smd_machine-3-9,tcNF-mlp,9,13,38,28,5,4,0,True,False,,0.5827861248804593,0.0171602227324083,0.0174273059888311,0.5973597359735974,0.0338665918233698,0.5973597359735974,0.0843704840766257,0.6140399385560675,0.1483564539689097,0.6900633642767687,0.0785961865679785,0.6434171897203261,0.0473912389904704,0.6229563299732367,0.9976709484946,125.0,smd_machine-3-9,../results/TFselfopt-real/run-20241125_120411-pqf8umdf
smd_machine-3-9,tcNF-stateless,85,19,38,19,3,1,0,True,False,,0.7987402576493474,0.415547309581617,0.0347666971637694,0.7524752475247525,0.0664626147791867,0.7524752475247525,0.0199881883443446,0.724876489697101,0.0389036243215358,0.8233069159626722,0.380381779268145,0.8207932559090381,0.3866054615966381,1.0,0.2497330615414482,125.0,smd_machine-3-9,../results/TFselfopt-real/run-20241129_133336-0bqvvlo2
